Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\rose\0931.jpg,rose\0931.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0932.jpg,rose\0932.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0933.jpg,rose\0933.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0934.jpg,rose\0934.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0935.jpg,rose\0935.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0936.jpg,rose\0936.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0937.jpg,rose\0937.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0938.jpg,rose\0938.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0939.jpg,rose\0939.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0940.jpg,rose\0940.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0941.jpg,rose\0941.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0942.jpg,rose\0942.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0943.jpg,rose\0943.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0944.jpg,rose\0944.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0945.jpg,rose\0945.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0946.jpg,rose\0946.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0947.jpg,rose\0947.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0948.jpg,rose\0948.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0949.jpg,rose\0949.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0950.jpg,rose\0950.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0951.jpg,rose\0951.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0952.jpg,rose\0952.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0953.jpg,rose\0953.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0954.jpg,rose\0954.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0955.jpg,rose\0955.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0956.jpg,rose\0956.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0957.jpg,rose\0957.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0958.jpg,rose\0958.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0959.jpg,rose\0959.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0960.jpg,rose\0960.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0961.jpg,rose\0961.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0962.jpg,rose\0962.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0963.jpg,rose\0963.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0964.jpg,rose\0964.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0965.jpg,rose\0965.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0966.jpg,rose\0966.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0967.jpg,rose\0967.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0968.jpg,rose\0968.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0969.jpg,rose\0969.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0970.jpg,rose\0970.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0971.jpg,rose\0971.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0972.jpg,rose\0972.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0973.jpg,rose\0973.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0974.jpg,rose\0974.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0975.jpg,rose\0975.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0976.jpg,rose\0976.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0977.jpg,rose\0977.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0978.jpg,rose\0978.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0979.jpg,rose\0979.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0980.jpg,rose\0980.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0981.jpg,rose\0981.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0982.jpg,rose\0982.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0983.jpg,rose\0983.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0984.jpg,rose\0984.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0985.jpg,rose\0985.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0986.jpg,rose\0986.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0987.jpg,rose\0987.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0988.jpg,rose\0988.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0989.jpg,rose\0989.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0990.jpg,rose\0990.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0991.jpg,rose\0991.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0992.jpg,rose\0992.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0993.jpg,rose\0993.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0994.jpg,rose\0994.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0995.jpg,rose\0995.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0996.jpg,rose\0996.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0997.jpg,rose\0997.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0998.jpg,rose\0998.jpg,rose
C:\Users\nasty\ap_laba2\dataset1\rose\0999.jpg,rose\0999.jpg,rose
